,MOV,carm_elo1_pre_538,carm_elo2_pre_538,carmelo1_pre_538,carmelo2_pre_538,date,elo1_post,elo1_pre,elo1_pre_538,elo2_post,elo2_pre,elo2_pre_538,score1,score2,season,team1,team2
9830,4.0,1458.25281649199,1376.0737178647303,,,2017-02-26,1472.3192249689585,1470.1869966608972,1463.7179960266699,1368.4364878607694,1370.5687161688306,1373.2960146749901,100.0,96.0,2017,MIL,PHO
9831,-21.0,1370.7832802086,1697.1128874117098,,,2017-02-26,1362.1288098735295,1366.2845783009311,1360.9761102780901,1705.3074016800035,1701.1516332526019,1703.86504129604,98.0,119.0,2017,LAL,SAS
9832,-7.0,1484.69837638242,1574.4893000462698,,,2017-02-26,1483.2144756603875,1489.6479775175178,1493.2206141322101,1571.085373279068,1564.6518714219378,1567.5999083190802,98.0,105.0,2017,DEN,MEM
9833,-10.0,1589.25641442112,1597.3665160113098,,,2017-02-26,1578.2143263568237,1587.9367257816973,1603.7498041486401,1608.9421581653319,1599.2197587404582,1599.6020661946802,92.0,102.0,2017,WAS,UTA
9834,6.0,1557.1856643417498,1484.46834855522,,,2017-02-26,1559.8329606110415,1556.8562593446184,1546.3486232553798,1480.5823854567607,1483.5590867231838,1483.99751168263,112.0,106.0,2017,TOR,POR
9835,-6.0,1474.46212622382,1601.86760798022,,,2017-02-26,1484.688765224976,1490.0075860827912,1486.09806647177,1600.2551529903646,1594.9363321325493,1599.67413648357,98.0,104.0,2017,DET,BOS
9836,8.0,1545.5726849238001,1412.1722874956301,,,2017-02-26,1556.3382889213574,1553.8494742460878,1556.09250886383,1412.0722215891435,1414.5610362644131,1404.10127699526,118.0,110.0,2017,OKC,NOP
9837,3.0,1590.16294173853,1475.04399198401,,,2017-02-26,1580.8189363183183,1578.8715450213242,1582.62738567136,1483.7137042552888,1485.6610955522829,1476.63927689017,124.0,121.0,2017,LAC,CHO
9838,7.0,1612.07178913962,1461.1453790151902,,,2017-02-27,1623.6914816555136,1621.5040933549242,1622.13216904207,1470.131836668369,1472.3192249689585,1466.4671997675598,102.0,95.0,2017,CLE,MIL
9839,-1.0,1407.30821679888,1560.8382187789903,,,2017-02-27,1408.9431420212918,1411.2961388377691,1400.64488969254,1562.1859574275188,1559.8329606110415,1550.2085354992998,91.0,92.0,2017,NYK,TOR
9840,-11.0,1416.82223012436,1807.3936690438602,,,2017-02-27,1388.1163206725405,1390.2684458224235,1400.07481697716,1770.0402299131883,1767.8881047633054,1776.3069285255701,108.0,119.0,2017,PHI,GSW
9841,-16.0,1608.8974578457,1447.68767573324,,,2017-02-27,1581.5545775423166,1600.2551529903646,1607.02502451775,1490.0972853545313,1471.3967099064832,1463.20350547183,98.0,114.0,2017,BOS,ATL
9842,7.0,1465.70009127043,1520.1087293772198,,,2017-02-27,1469.5815853567358,1463.6141415092682,1464.1418932513097,1519.7350625790486,1525.7025064265163,1545.30806823293,96.0,89.0,2017,DAL,MIA
9843,-9.0,1628.1976729586302,1465.3875901901001,,,2017-02-27,1608.1002399096076,1621.137459621228,1624.7426573338098,1502.0405485564868,1489.0033288448665,1478.9955950261901,108.0,117.0,2017,HOU,IND
9844,-14.0,1454.1957218574403,1477.3624215197,,,2017-02-27,1443.2869047782112,1455.6289878890223,1453.8513208882098,1471.0519776870985,1458.7098945762875,1460.05931236779,88.0,102.0,2017,SAC,MIN
9845,4.0,1575.3393489579,1810.33139273133,,,2017-02-28,1585.3240255211126,1578.2143263568237,1589.1336634348002,1762.9305307488994,1770.0402299131883,1779.3617755771697,112.0,108.0,2017,WAS,GSW
9846,7.0,1467.4322763583402,1480.81579411798,,,2017-02-28,1489.185149035694,1484.688765224976,1478.74717843759,1476.0860016460426,1480.5823854567607,1480.13759943871,120.0,113.0,2017,DET,POR
9847,3.0,1547.99016302012,1611.2835814745301,,,2017-02-28,1560.1537926021895,1556.3382889213574,1558.96249163855,1605.1266544844998,1608.9421581653319,1614.21820690852,109.0,106.0,2017,OKC,UTA
9848,-18.0,1520.3058005440303,1474.5088891327403,,,2017-02-28,1489.8299257912863,1505.524284943852,1516.8958821729,1498.9088348129533,1483.2144756603875,1483.9995956476098,107.0,125.0,2017,CHI,DEN
9849,18.0,1584.67878729595,1373.1811553415303,,,2017-02-28,1574.0398224540108,1571.085373279068,1576.82092680368,1365.4820386858266,1368.4364878607694,1370.5468109341,130.0,112.0,2017,MEM,PHO
9850,-5.0,1365.0500137169,1473.3318641789,,,2017-02-28,1357.5792116966484,1362.1288098735295,1355.35379144735,1488.26330243217,1483.7137042552888,1474.39285957993,104.0,109.0,2017,LAL,CHO
9851,-11.0,1386.18271094531,1403.4536393121,,,2017-03-01,1377.7670104455442,1387.7833281100595,1385.5989957324402,1418.9594596858071,1408.9431420212918,1397.30801071582,90.0,101.0,2017,ORL,NYK
9852,27.0,1513.1311028051998,1413.88450643689,,,2017-03-01,1525.5189940711957,1519.7350625790486,1537.46900907904,1382.3323891803934,1388.1163206725405,1397.01996992556,125.0,98.0,2017,MIA,PHI
9853,5.0,1473.73262015665,1472.67771784245,,,2017-03-01,1493.5868422551175,1490.0972853545313,1491.2439594469001,1466.0920284561496,1469.5815853567358,1471.9809524051998,100.0,95.0,2017,ATL,DAL
9854,-9.0,1564.6927962657699,1584.02173628317,,,2017-03-01,1553.3846439212514,1562.1859574275188,1553.54541447602,1594.12533902738,1585.3240255211126,1597.6815048580802,96.0,105.0,2017,TOR,WAS
9855,23.0,1409.75480939931,1473.3226764282902,,,2017-03-01,1425.6777203956638,1412.0722215891435,1401.2312942205401,1475.5796502291737,1489.185149035694,1484.3892459314902,109.0,86.0,2017,NOP,DET
9856,4.0,1582.85251342229,1614.14996333681,,,2017-03-01,1585.6877067717435,1581.5545775423166,1578.98457054268,1619.5583524260867,1623.6914816555136,1624.7398184249403,103.0,99.0,2017,BOS,CLE
9857,-12.0,1459.067204818,1498.6687555034198,,,2017-03-01,1459.7902467835004,1470.131836668369,1463.85955038469,1509.250424697822,1498.9088348129533,1507.2604577247,98.0,110.0,2017,MIL,DEN
9858,1.0,1702.8461539034101,1485.5266285972198,,,2017-03-01,1706.0887583931644,1705.3074016800035,1709.48736012678,1501.2591918433259,1502.0405485564868,1498.48974962191,100.0,99.0,2017,SAS,IND
9859,-27.0,1606.61531159036,1494.17019264133,,,2017-03-01,1577.8810289140624,1605.1266544844998,1609.5120779446302,1498.297603257536,1471.0519776870985,1477.6294722561402,80.0,107.0,2017,UTA,MIN
9860,-9.0,1437.38795073581,1245.3067184160302,,,2017-03-01,1428.9203098244618,1443.2869047782112,1436.2811609998598,1276.6425018785374,1262.275906924788,1248.65847390091,100.0,109.0,2017,SAC,BRK
9861,-19.0,1591.8750695436402,1608.05863455151,,,2017-03-01,1566.7049892316236,1580.8189363183183,1584.8738029816,1622.2141869963023,1608.1002399096076,1605.2485027380899,103.0,122.0,2017,LAC,HOU
9862,7.0,1496.1459341733498,1801.6490054060603,,,2017-03-02,1501.7220453936504,1489.8299257912863,1493.63502009581,1751.0384111465353,1762.9305307488994,1770.8139341538897,94.0,87.0,2017,CHI,GSW
9863,17.0,1369.55184279616,1480.01298982865,,,2017-03-02,1378.5709006537772,1365.4820386858266,1366.96474893565,1475.1744404642193,1488.26330243217,1480.9451805501,120.0,103.0,2017,PHO,CHO
9864,5.0,1474.92539404803,1552.65843290429,,,2017-03-02,1481.5306446448333,1476.0860016460426,1474.49553194481,1554.7091496033988,1560.1537926021895,1563.6686206024401,114.0,109.0,2017,POR,OKC
9865,11.0,1371.6814569652902,1521.9160169341799,,,2017-03-03,1388.5011303476872,1377.7670104455442,1370.8030404650901,1514.7848741690527,1525.5189940711957,1544.27730409314,110.0,99.0,2017,ORL,MIA
9866,-5.0,1478.39957090867,1609.23669290504,,,2017-03-03,1489.1125088494975,1493.5868422551175,1495.5458115750598,1624.0326858317067,1619.5583524260867,1619.61722043633,130.0,135.0,2017,ATL,CLE
9867,3.0,1405.09959230791,1417.95489329212,,,2017-03-03,1385.902388208425,1382.3323891803934,1390.21167491146,1415.3894606577755,1418.9594596858071,1412.10396598317,105.0,102.0,2017,PHI,NYK
9868,-8.0,1598.4262547184198,1550.28827783052,,,2017-03-03,1584.29961638259,1594.12533902738,1609.49504022199,1563.2103665660413,1553.3846439212514,1541.73187911211,106.0,114.0,2017,WAS,TOR
9869,11.0,1442.7531217439498,1570.74421129716,,,2017-03-03,1469.0782780806655,1459.7902467835004,1449.70334397225,1557.4169579344584,1566.7049892316236,1564.1873167418,112.0,101.0,2017,MIL,LAC
9870,4.0,1468.01076709043,1588.30809984132,,,2017-03-03,1471.4469860884938,1466.0920284561496,1467.67910027704,1568.6848648216667,1574.0398224540108,1580.40298880213,104.0,100.0,2017,DAL,MEM
9871,15.0,1570.4111820231,1266.43026000642,,,2017-03-03,1579.3632173848246,1577.8810289140624,1570.1294954857299,1275.1603134077752,1276.6425018785374,1269.88999207858,112.0,97.0,2017,UTA,BRK
9872,7.0,1384.9618647097197,1545.94116034035,,,2017-03-03,1387.5746012166744,1378.5709006537772,1382.3736418023002,1545.7054490405017,1554.7091496033988,1556.9090237633402,118.0,111.0,2017,PHO,OKC
9873,-3.0,1423.05289224562,1703.78215124148,,,2017-03-03,1423.8720139104553,1425.6777203956638,1418.1958437816502,1707.894464878373,1706.0887583931644,1710.41331481328,98.0,101.0,2017,NOP,SAS
9874,-20.0,1358.36888806715,1587.7657838540601,,,2017-03-03,1350.799590994052,1357.5792116966484,1348.80147047718,1592.4673274743398,1585.6877067717435,1584.10716853129,95.0,115.0,2017,LAL,BOS
9875,-30.0,1409.19032734022,1460.02459358198,,,2017-03-04,1370.0145367312116,1385.902388208425,1394.3101123676001,1491.467501706387,1475.5796502291737,1467.42469637038,106.0,136.0,2017,PHI,DET
9876,28.0,1508.5553598257998,1615.67282500085,,,2017-03-04,1532.479705424814,1514.7848741690527,1530.14044806694,1606.3378545759454,1624.0326858317067,1626.04404141482,120.0,92.0,2017,MIA,CLE
9877,7.0,1454.5785891409,1564.45142650862,,,2017-03-04,1475.8428046870388,1469.0782780806655,1461.30795232608,1556.445839959668,1563.2103665660413,1556.9222617321698,101.0,94.0,2017,MIL,TOR
9878,-10.0,1511.51708322472,1558.91874390021,,,2017-03-04,1493.2553257796565,1501.7220453936504,1508.0433559707,1565.8836775484524,1557.4169579344584,1552.58270838797,91.0,101.0,2017,CHI,LAC
9879,-10.0,1514.9828385774697,1464.60296791509,,,2017-03-04,1498.2142086002814,1509.250424697822,1521.4166641371398,1486.2106565617598,1475.1744404642193,1465.53628768345,102.0,112.0,2017,DEN,CHO
9880,15.0,1629.1894927979902,1581.3646106975698,,,2017-03-04,1627.924210739708,1622.2141869963023,1625.93498897789,1562.9748410782609,1568.6848648216667,1573.7796916010097,123.0,108.0,2017,HOU,MEM
9881,7.0,1706.2735478922598,1530.37432220859,,,2017-03-04,1709.4641190319087,1707.894464878373,1712.82177604326,1496.7279491040001,1498.297603257536,1517.01205471504,97.0,90.0,2017,SAS,MIN
9882,14.0,1481.6426666119698,1264.9455805091302,,,2017-03-04,1483.9741845430262,1481.5306446448333,1481.2551287839099,1272.7167735095823,1275.1603134077752,1268.0381125743302,130.0,116.0,2017,POR,BRK
9883,-1.0,1471.9634388128602,1484.59063125915,,,2017-03-05,1485.3354087225405,1489.1125088494975,1489.1189905965698,1505.036291970283,1501.2591918433259,1497.5637949354098,96.0,97.0,2017,ATL,IND
9884,-7.0,1413.86415825981,1786.27785635469,,,2017-03-05,1413.3349212983976,1415.3894606577755,1408.00552852703,1753.0929505059132,1751.0384111465353,1756.4055982789998,105.0,112.0,2017,NYK,GSW
9885,1.0,1584.2631060403198,1385.04211407367,,,2017-03-05,1585.1141938034646,1584.29961638259,1594.3046576019299,1387.6865529268127,1388.5011303476872,1384.93989649129,115.0,114.0,2017,WAS,ORL
9886,3.0,1395.0720624267801,1597.78240693193,,,2017-03-05,1394.113727558837,1387.5746012166744,1393.2101744826098,1585.9282011321773,1592.4673274743398,1593.4058218738098,109.0,106.0,2017,PHO,BOS
9887,-1.0,1416.26440914542,1571.89586152039,,,2017-03-05,1426.585184893779,1428.9203098244618,1415.04964282219,1581.6983423155075,1579.3632173848246,1571.9813749899802,109.0,110.0,2017,SAC,UTA
9888,15.0,1474.95425623418,1535.8309626232901,,,2017-03-05,1481.4719024497035,1471.4469860884938,1474.3023974781602,1535.680532679292,1545.7054490405017,1546.0724910830302,104.0,89.0,2017,DAL,OKC
9889,-8.0,1348.35226498928,1420.5614955948402,,,2017-03-05,1343.810360217038,1350.799590994052,1339.50281713466,1430.8612446874695,1423.8720139104553,1415.78738255167,97.0,105.0,2017,LAL,NOP
9890,-14.0,1387.1664268940801,1463.2544856109698,,,2017-03-06,1361.1969354294815,1370.0145367312116,1370.23875749627,1484.6604059887688,1475.8428046870388,1469.58548580001,98.0,112.0,2017,PHI,MIL
9891,-8.0,1384.03841473629,1411.5280227773198,,,2017-03-06,1379.539593435417,1387.6865529268127,1384.00548083642,1421.4818807897934,1413.3349212983976,1405.2949418135001,105.0,113.0,2017,ORL,NYK
9892,-8.0,1593.91548492676,1530.31269989989,,,2017-03-06,1595.6651766874995,1606.3378545759454,1605.55807354845,1543.1523833132599,1532.479705424814,1550.62641593331,98.0,106.0,2017,CLE,MIA
9893,14.0,1482.0484940281199,1497.21134961852,,,2017-03-06,1498.5261695556542,1491.467501706387,1491.49605124171,1486.1966579303894,1493.2553257796565,1495.4651434102302,109.0,95.0,2017,DET,CHI
9894,-8.0,1466.43581447521,1788.6139918371803,,,2017-03-06,1482.2166297879598,1485.3354087225405,1483.63422878486,1756.2117294404939,1753.0929505059132,1759.1161849925302,111.0,119.0,2017,ATL,GSW
9895,12.0,1482.81865912474,1490.1182555967998,,,2017-03-06,1493.0952898307505,1486.2106565617598,1482.38127049646,1498.1516587012923,1505.036291970283,1503.04855674712,100.0,88.0,2017,CHO,IND
9896,-13.0,1575.1887831461302,1262.71013230898,,,2017-03-06,1541.145034599337,1562.9748410782609,1566.7214460130099,1294.5465799885062,1272.7167735095823,1265.12790028483,109.0,122.0,2017,MEM,BRK
9897,2.0,1709.2402992746697,1635.36532034943,,,2017-03-06,1711.2492493694303,1709.4641190319087,1714.91839087031,1626.1390804021864,1627.924210739708,1632.99323456589,112.0,110.0,2017,SAS,HOU
9898,12.0,1496.76714736782,1413.06548087048,,,2017-03-06,1502.7307388370757,1498.2142086002814,1504.57168132413,1422.0686546569846,1426.585184893779,1411.81166055954,108.0,96.0,2017,DEN,SAC
9899,5.0,1575.0947897953301,1430.7478809059198,,,2017-03-06,1583.5119631058928,1581.6983423155075,1575.21935725263,1429.0476238970841,1430.8612446874695,1425.6730267633802,88.0,83.0,2017,UTA,NOP
9900,14.0,1573.2244775064098,1590.0366401157198,,,2017-03-06,1573.1512845093953,1565.8836775484524,1565.16092094844,1578.6605941712344,1585.9282011321773,1585.62230512466,116.0,102.0,2017,LAC,BOS
9901,-5.0,1524.30612074396,1483.87811481212,,,2017-03-07,1528.2390609563568,1535.680532679292,1533.97380016257,1491.4156562659614,1483.9741845430262,1484.16534107341,121.0,126.0,2017,OKC,POR
9902,11.0,1486.4790981135097,1338.1658796782,,,2017-03-07,1484.3643018877935,1481.4719024497035,1486.40108839862,1340.9179607789479,1343.810360217038,1329.61717292295,122.0,111.0,2017,DAL,LAL
9903,-4.0,1402.81782924299,1585.2668053777,,,2017-03-07,1391.1814825826875,1394.113727558837,1400.9936912317598,1588.046438779614,1585.1141938034646,1595.2390732567999,127.0,131.0,2017,PHO,WAS
9904,7.0,1372.62355351922,1488.03156812267,,,2017-03-08,1386.2744934190707,1379.539593435417,1372.15772479254,1479.4617579467356,1486.1966579303894,1486.7408160831399,98.0,91.0,2017,ORL,CHI
9905,5.0,1462.97334857336,1296.32325372913,,,2017-03-08,1483.6260982134752,1482.2166297879598,1479.38353126471,1293.1371115629909,1294.5465799885062,1297.97815532336,110.0,105.0,2017,ATL,BRK
9906,7.0,1545.2770058597598,1489.5680263786498,,,2017-03-08,1546.5992645665522,1543.1523833132599,1565.32804334513,1489.6484085774582,1493.0952898307505,1490.86716330251,108.0,101.0,2017,MIA,CHO
9907,16.0,1527.40757082618,1581.23000007823,,,2017-03-08,1506.7576381279246,1496.7279491040001,1514.91543988799,1563.1215954854708,1573.1512845093953,1574.53225004686,107.0,91.0,2017,MIN,LAC
9908,11.0,1477.10207763113,1422.94288399439,,,2017-03-08,1488.8932849346934,1484.6604059887688,1482.4780922165398,1417.2490018438689,1421.4818807897934,1417.14269785738,104.0,93.0,2017,MIL,NYK
9909,-7.0,1633.0753086795498,1577.05775265069,,,2017-03-08,1617.4475072612129,1626.1390804021864,1630.8019571354,1592.2035362468664,1583.5119631058928,1577.47302279018,108.0,115.0,2017,HOU,UTA
9910,-7.0,1428.78491805056,1555.7755300385502,,,2017-03-08,1423.9939199437772,1429.0476238970841,1423.41936122583,1561.499543912975,1556.445839959668,1548.64472825824,87.0,94.0,2017,NOP,TOR
9911,17.0,1483.36888834289,1491.22827552397,,,2017-03-08,1505.7402871735028,1498.1516587012923,1494.56266394107,1490.9375410834436,1498.5261695556542,1500.2203785688,115.0,98.0,2017,IND,DET
9912,10.0,1711.53031094455,1409.80214186432,,,2017-03-08,1712.4141455271065,1711.2492493694303,1717.1096683008,1420.9037584993084,1422.0686546569846,1406.8123669557901,114.0,104.0,2017,SAS,SAC
9913,-10.0,1500.03048637398,1590.0980720870998,,,2017-03-08,1495.4562183315577,1502.7307388370757,1509.57097492788,1595.320959285132,1588.046438779614,1599.5627773404099,113.0,123.0,2017,DEN,WAS
9914,-13.0,1792.07645773903,1582.0311175439,,,2017-03-08,1739.1437803410709,1756.2117294404939,1763.3668825126801,1595.7285432706574,1578.6605941712344,1576.2509760262399,86.0,99.0,2017,GSW,BOS
9915,5.0,1481.01062223647,1578.95117896689,,,2017-03-09,1496.5312336864502,1490.9375410834436,1490.2107721344698,1590.071484084493,1595.6651766874995,1590.85644613663,106.0,101.0,2017,DET,CLE
9916,-16.0,1541.5756617259801,1569.57307701263,,,2017-03-09,1529.0262548277678,1541.145034599337,1533.87119097448,1575.24037525704,1563.1215954854708,1562.4894663154,98.0,114.0,2017,MEM,LAC
9917,10.0,1513.01611516642,1712.9215878880802,,,2017-03-09,1539.0616339594676,1528.2390609563568,1522.72947364695,1701.5915725239956,1712.4141455271065,1718.45549728238,102.0,92.0,2017,OKC,SAS
9918,6.0,1495.16812038966,1373.31883487392,,,2017-03-09,1493.5284233138138,1491.4156562659614,1495.40966758903,1359.084168381629,1361.1969354294815,1357.34615107974,114.0,108.0,2017,POR,PHI
9919,-12.0,1397.9865625335901,1334.6838406950098,,,2017-03-09,1378.9220152882629,1391.1814825826875,1396.66998714815,1353.1774280733725,1340.9179607789479,1326.22441808806,110.0,122.0,2017,PHO,LAL
9920,40.0,1485.01126872087,1381.54369224534,,,2017-03-10,1498.138233885822,1489.6484085774582,1486.9086962650301,1377.784668110707,1386.2744934190707,1381.0268670369198,121.0,81.0,2017,CHO,ORL
9921,6.0,1464.99150608013,1563.0517237991298,,,2017-03-10,1489.17423605287,1483.6260982134752,1481.28163449262,1555.9514060735803,1561.499543912975,1556.29340718754,105.0,99.0,2017,ATL,TOR
9922,14.0,1482.82484377014,1493.58654163039,,,2017-03-10,1496.0604205713553,1488.8932849346934,1487.89559847333,1498.573151536841,1505.7402871735028,1504.5722703754002,99.0,85.0,2017,MIL,IND
9923,-21.0,1479.11142939655,1619.45669053341,,,2017-03-10,1469.689895455773,1479.4617579467356,1477.87167383876,1627.2193697521755,1617.4475072612129,1617.2360949384301,94.0,115.0,2017,CHI,HOU
9924,1.0,1539.06449389178,1765.13739380531,,,2017-03-10,1511.6219424449166,1506.7576381279246,1526.95822361945,1734.2794760240788,1739.1437803410709,1736.66757427116,103.0,102.0,2017,MIN,GSW
9925,9.0,1489.9611370967002,1294.30509622236,,,2017-03-10,1486.2758078354814,1484.3643018877935,1489.7938432335097,1291.225605615303,1293.1371115629909,1296.08005209545,105.0,96.0,2017,DAL,BRK
9926,20.0,1485.64884372646,1608.97018147762,,,2017-03-10,1508.2616317699092,1495.4562183315577,1498.80843675591,1582.923129832306,1595.7285432706574,1602.95028426776,119.0,99.0,2017,DEN,BOS
9927,-8.0,1408.4108649207901,1604.47971473462,,,2017-03-10,1416.3869195495727,1420.9037584993084,1405.4665379742098,1599.8377982348677,1595.320959285132,1610.32531551238,122.0,130.0,2017,SAC,WAS
9928,8.0,1525.2946582395002,1590.67637079683,,,2017-03-11,1544.9612945757463,1539.0616339594676,1536.98792530827,1586.3038756305878,1592.2035362468664,1591.03888498715,112.0,104.0,2017,OKC,UTA
9929,12.0,1590.1099675621801,1370.43529610547,,,2017-03-11,1577.2282041165192,1575.24037525704,1580.4204198125199,1357.0963395221497,1359.084168381629,1354.7147112830198,112.0,100.0,2017,LAC,PHI
9930,20.0,1489.22577635088,1417.2201178553798,,,2017-03-11,1502.345640227119,1496.5312336864502,1497.26486961422,1411.4345953032,1417.2490018438689,1411.7251916005898,112.0,92.0,2017,DET,NYK
9931,-12.0,1370.40654593739,1570.73602485248,,,2017-03-11,1372.8704877058,1377.784668110707,1370.16312587398,1594.9856644893998,1590.071484084493,1583.8023486568802,104.0,116.0,2017,ORL,CLE
9932,-3.0,1496.14841502882,1421.5087242899801,,,2017-03-11,1491.8907993449766,1498.138233885822,1497.7724374279699,1430.2413544846227,1423.9939199437772,1415.7706822965301,122.0,125.0,2017,CHO,NOP
9933,7.0,1491.85011702737,1544.96564314048,,,2017-03-11,1500.7221487508773,1496.0604205713553,1497.1159364704401,1506.9602142653946,1511.6219424449166,1532.74340056741,102.0,95.0,2017,MIL,MIN
9934,15.0,1549.8337635175399,1555.48752366514,,,2017-03-11,1553.8588001650767,1546.5992645665522,1569.2865103826098,1548.6918704750558,1555.9514060735803,1549.2565454995001,104.0,89.0,2017,MIA,TOR
9935,22.0,1700.643044815,1759.23624455661,,,2017-03-11,1712.0381934839993,1701.5915725239956,1704.19704562106,1723.8328550640751,1734.2794760240788,1730.8823973232002,107.0,85.0,2017,SAS,GSW
9936,-2.0,1492.38321623962,1378.37563742281,,,2017-03-11,1480.4470550044239,1486.2758078354814,1492.24788047264,1384.7507681193204,1378.9220152882629,1377.0705272964701,98.0,100.0,2017,DAL,PHO
9937,-17.0,1521.0387711764301,1472.55570621412,,,2017-03-11,1514.001972276234,1529.0262548277678,1515.94023747736,1504.1985186044037,1489.17423605287,1488.31849618066,90.0,107.0,2017,MEM,ATL
9938,-1.0,1498.05165915811,1610.3437375583098,,,2017-03-11,1490.9005952129774,1493.5284233138138,1498.0411073857501,1602.4656263357042,1599.8377982348677,1616.24787017965,124.0,125.0,2017,POR,WAS
9939,-13.0,1402.5468420971,1500.7674808864099,,,2017-03-11,1407.9944857722396,1416.3869195495727,1399.54398330694,1516.6540655472422,1508.2616317699092,1515.4390732211402,92.0,105.0,2017,SAC,DEN
9940,20.0,1593.85154431767,1464.74945438513,,,2017-03-12,1587.8143292116758,1582.923129832306,1586.3196478025302,1464.798696076403,1469.689895455773,1463.29511576888,100.0,80.0,2017,BOS,CHI
9941,8.0,1291.88301707944,1409.50896677822,,,2017-03-12,1298.862364142305,1291.225605615303,1293.62601485632,1403.797836776198,1411.4345953032,1404.42890896427,120.0,112.0,2017,BRK,NYK
9942,4.0,1484.5612683731601,1557.4342058257,,,2017-03-12,1502.718878385147,1498.573151536841,1495.35193237829,1549.7130733167705,1553.8588001650767,1577.48779563417,102.0,98.0,2017,IND,MIA
9943,5.0,1633.81866554483,1576.89507607744,,,2017-03-12,1630.3581072515435,1627.2193697521755,1631.81265300831,1591.8469269900318,1594.9856644893998,1591.09936485226,117.0,112.0,2017,HOU,CLE
9944,-9.0,1386.48980067585,1493.55545274626,,,2017-03-12,1378.4186638557528,1384.7507681193204,1386.12109528196,1497.232699476545,1490.9005952129774,1494.26580112397,101.0,110.0,2017,PHO,POR
9945,-2.0,1354.2947658057901,1367.74423884161,,,2017-03-12,1348.7832790752043,1353.1774280733725,1345.82387793974,1361.490488520318,1357.0963395221497,1352.25975170649,116.0,118.0,2017,LAL,PHI
9946,-6.0,1487.6518571056,1458.49001742578,,,2017-03-13,1484.2224701057155,1491.8907993449766,1488.0839770552698,1472.4670253156642,1464.798696076403,1457.26524892676,109.0,115.0,2017,CHO,CHI
9947,22.0,1547.88708135698,1484.2690529865802,,,2017-03-13,1555.2574000381928,1548.6918704750558,1541.0552602479402,1473.8815254412868,1480.4470550044239,1483.19731248715,100.0,78.0,2017,TOR,DAL
9948,20.0,1495.09207709758,1498.8892973712,,,2017-03-13,1521.97939765507,1514.001972276234,1493.89079432234,1492.7447233720413,1500.7221487508773,1503.65104139701,113.0,93.0,2017,MEM,MIL
9949,15.0,1537.9264627966502,1614.83994397016,,,2017-03-13,1517.2982392477907,1506.9602142653946,1526.20829564084,1592.1276013533081,1602.4656263357042,1620.02317644143,119.0,104.0,2017,MIN,WAS
9950,8.0,1712.8484062111802,1498.50240029297,,,2017-03-13,1713.6634516915078,1712.0381934839993,1717.2977943531798,1502.5732603968952,1504.1985186044037,1510.36793933568,107.0,99.0,2017,SAS,ATL
9951,6.0,1582.89197089267,1592.80102482604,,,2017-03-13,1590.1427498617813,1586.3038756305878,1583.4329665959501,1573.3893298853257,1577.2282041165192,1582.87537938905,114.0,108.0,2017,UTA,LAC
9952,28.0,1513.0069163482801,1347.0753229057598,,,2017-03-13,1521.297818270315,1516.6540655472422,1526.98486759858,1344.1395263521315,1348.7832790752043,1339.22762753384,129.0,101.0,2017,DEN,LAL
9953,5.0,1390.30740663523,1364.2474947124301,,,2017-03-13,1411.090756832186,1407.9944857722396,1387.9981889295002,1369.7742166458538,1372.8704877058,1362.8661096786,120.0,115.0,2017,SAC,ORL
9954,32.0,1573.9077532423498,1496.9369274280402,,,2017-03-14,1599.574994898784,1591.8469269900318,1587.2043764634802,1494.6175723183667,1502.345640227119,1504.56115225054,128.0,96.0,2017,CLE,DET
9955,6.0,1400.95186433932,1489.2261253065499,,,2017-03-14,1409.812400752654,1403.797836776198,1394.9857734262803,1496.704314408691,1502.718878385147,1501.2668740936801,87.0,81.0,2017,NYK,IND
9956,-18.0,1300.44011951834,1533.07905814366,,,2017-03-14,1293.352495553086,1298.862364142305,1303.06915039431,1550.4711631649652,1544.9612945757463,1544.59384369947,104.0,122.0,2017,BRK,OKC
9957,23.0,1430.0052822132,1503.13439897329,,,2017-03-14,1442.658989873287,1430.2413544846227,1425.45914266923,1484.8150640878805,1497.232699476545,1503.70995269877,100.0,77.0,2017,NOP,POR
9958,2.0,1747.03088316043,1374.96368174164,,,2017-03-14,1724.1842839309147,1723.8328550640751,1717.78164859108,1361.1390596534784,1361.490488520318,1358.85600211239,106.0,104.0,2017,GSW,PHI
9959,21.0,1481.7237293435098,1474.36656041186,,,2017-03-15,1504.9882078310281,1496.704314408691,1493.35460712105,1475.9385766833784,1484.2224701057155,1476.34091568706,98.0,77.0,2017,IND,CHO
9960,-5.0,1602.8130764519,1475.34142694725,,,2017-03-15,1583.4336963685148,1592.1276013533081,1606.86447916229,1482.5754304260802,1473.8815254412868,1474.26518345987,107.0,112.0,2017,WAS,DAL
9961,13.0,1600.1109812770198,1549.9533303149099,,,2017-03-15,1592.3573326572068,1587.8143292116758,1592.34951464465,1512.7552358022597,1517.2982392477907,1539.3669929199802,117.0,104.0,2017,BOS,MIN
9962,8.0,1552.7693488923098,1446.5657643710001,,,2017-03-15,1552.5121757837735,1549.7130733167705,1571.5728539187803,1439.859887406284,1442.658989873287,1442.1081789546301,120.0,112.0,2017,MIA,NOP
